fpl_code,fpl_player_name,fpl_first_name,fpl_second_name,fpl_position,understat_player_id,understat_first_name,understat_second_name,understat_web_name,confidence_level
564406,Mayenda,Eliezer,Mayenda Dossou,FWD,13718,Eliezer,Mayenda,Mayenda,HIGH
564505,Proctor,Sam,Proctor,GKP,12273,,,,MEDIUM
564510,Kuol,Garang,Kuol,MID,,,,,NONE
564940,S.Magassa,Soungoutou,Magassa,MID,10770,Soungoutou,Magassa,Magassa,HIGH
565297,Mateo Joseph,Mateo Joseph,Fernández,FWD,11208,Mateo,Joseph,Joseph,HIGH
565431,Marshall,Callum,Marshall,FWD,12359,Callum,Marshall,Marshall,HIGH
565858,Cahill,Killian,Cahill,GK,13170,Killian,Cahill,Cahill,HIGH
565863,Chambers,Sam,Chambers,MID,14306,,,,MEDIUM
566164,Nypan,Sverre,Nypan,MID,,,,,NONE
566213,Mfuni,Stephen,Mfuni,DEF,14054,,,,MEDIUM
567119,Mheuka,Shumaira,Mheuka,FWD,13476,Shumaira,Mheuka,Mheuka,HIGH
567121,Knight,Joe,Knight,MID,13399,Joe,Knight,Knight,HIGH
568420,Diomande,Ousmane,Diomande,DEF,,,,,NONE
568791,McKenna,Callan,McKenna,GK,12582,Callan,McKenna,McKenna,HIGH
569014,Da Silva Moreira,Eric,da Silva Moreira,MID,12765,Eric,da Silva Moreira,Da Silva Moreira,HIGH
569577,Rowe,Triston,Rowe,DEF,13869,,,,MEDIUM
570241,Ji-soo,Kim,Ji-soo,DEF,12136,Ji-Soo,Kim,Kim Ji-Soo,LOW
570526,Bergvall,Lucas,Bergvall,MID,12912,Lucas,Bergvall,Bergvall,HIGH
570794,Khalaili,Anan,Khalaili,DEF,,,,,NONE
571380,Lynch,Luka,Lynch,MID,,,,,NONE
571779,Palacios,César,Palacios,MID,,,,,NONE
572584,Ouattara,Abdoul,Ouattara,DEF,,,,,NONE
572702,Lamadrid,Keiber,Lamadrid,MID,14504,,,,MEDIUM
573062,Godo,Martial,Godo,MID,11164,Martial,Godo,Godo,HIGH
574398,Umeh-Chibueze,Franco,Umeh-Chibueze,MID,12454,Franco,Umeh-Chibueze,Umeh-Chibueze,HIGH
574402,O’Mahony,Mark,O’Mahony,FWD,12205,Mark,O’Mahony,O’Mahony,HIGH
574458,M.Sarr,Mamadou,Sarr,DEF,11253,Mamadou,Sarr,Sarr,HIGH
574799,Ajayi,Damola,Ajayi,MID,13363,Damola,Ajayi,Ajayi,HIGH
575034,Wheatley,Ethan,Wheatley,FWD,12568,Ethan,Wheatley,Wheatley,HIGH
575204,Echeverri,Claudio,Echeverri,MID,13649,Claudio,Echeverri,Echeverri,HIGH
575458,Jair Cunha,Jair,Paula da Cunha Filho,DEF,13779,,Jair,Jair,HIGH
575476,Murillo,Murillo,Santiago Costa dos Santos,DEF,12123,Murillo,Santiago Costa dos Santos,Murillo,HIGH
575901,Soler,Julio,Soler,DEF,13474,Julio,Soler,Soler,HIGH
576323,Adewumi,Oluwaseun,Adewumi,MID,,,,,NONE
576620,Bendito Mantato,Bendito,Mantato,MID,14266,Bendito,Mantato,Mantato,HIGH
576628,Lacey,Shea,Lacey,MID,14198,Shea,Lacey,Lacey,HIGH
576637,Kukonki,Godwill,Kukonki,DEF,13259,Godwill,Kukonki,Kukonki,HIGH
576756,Redmond,Zépiqueno,Redmond,FWD,,,,,NONE
576980,Marsh,Zach,Marsh,FWD,13203,Zach,Marsh,Marsh,HIGH
577016,Acheampong,Josh,Acheampong,DEF,12535,Josh,Acheampong,Acheampong,HIGH
577114,L.Guilherme,Luis Guilherme,Lira dos Santos,MID,13026,Luis Guilherme,Lira dos Santos,L.Guilherme,HIGH
577285,George Hemmings,George,Hemmings,MID,14193,George,Hemmings,Hemmings,HIGH
577411,Brau,Miguel,Brau,DEF,,,,,NONE
577669,Sadiki,Noah,Sadiki,MID,13716,Noah,Sadiki,Sadiki,HIGH
577725,King,Josh,King,MID,12410,Joshua,King,King,HIGH
577731,Broggio,Ben,Broggio,MID,13221,Ben,Broggio,Broggio,HIGH
577974,Amass,Harry,Amass,DEF,12559,Harry,Amass,Amass,HIGH
578153,Khusanov,Abdukodir,Khusanov,DEF,11763,Abdukodir,Khusanov,Khusanov,HIGH
578512,Pivas,Miodrag,Pivaš,DEF,,,,,NONE
578545,Nedeljkovic,Kosta,Nedeljković,DEF,12775,Kosta,Nedeljković,Nedeljkovic,HIGH
578614,Boateng,Enock,Agyei,MID,5563,,,,MEDIUM
579075,Agbinone,Asher,Agbinone,MID,13039,Asher,Agbinone,Agbinone,HIGH
580921,Heskey,Reigan,Heskey,MID,14254,,,,MEDIUM
585472,Oné,Ryan,Oné,MID,12158,Ryan,Oné,Oné,HIGH
586268,Pécsi,Ármin,Pécsi,GKP,14168,,,,MEDIUM
586309,Barry,Thierno,Barry,FWD,12916,Thierno,Barry,Barry,HIGH
587178,Yasin,Yasin,Özcan,DEF,,,,,NONE
588555,Harrison,Elyh,Harrison,GKP,13410,,,,MEDIUM
588793,Kacurri,Maldini,Kacurri,DEF,13081,Maldini,Kacurri,Kacurri,HIGH
588796,Kabia,Ismeal,Kabia,MID,13082,Ismeal,Kabia,Kabia,HIGH
589100,Slater,Jacob,Slater,DEF,13238,Jacob,Slater,Slater,HIGH
589114,Nelson,Zack,Nelson,MID,12188,Zack,Nelson,Nelson,HIGH
589121,Sutherland,Ethan,Sutherland,MID,14284,,,,MEDIUM
589507,Chiwome,Leon,Chiwome,FWD,12532,Leon,Chiwome,Chiwome,HIGH
590012,Kporha,Caleb,Kporha,DEF,13130,Caleb,Kporha,Kporha,HIGH
590014,Cardines,Rio,Cardines,MID,13777,Rio,Cardines,Cardines,HIGH
590035,Akhamrich,Yusuf,Akhamrich,MID,14175,,,,MEDIUM
590039,Mukasa,Divine,Mukasa,MID,14055,Divine,Mukasa,Mukasa,HIGH
590760,Adu-Adjei,Daniel,Adu-Adjei,FWD,11301,Daniel,Adu-Adjei,Adu-Adjei,HIGH
591357,Trevitt,Ryan,Trevitt,MID,11146,Ryan,Trevitt,Trevitt,HIGH
591384,King,George,King,DEF,14328,,,,MEDIUM
591385,Amissah,Samuel,Amissah,DEF,13250,Samuel,Amissah,Amissah,HIGH
591386,Nyoni,Treymaurice,Nyoni,MID,12203,Treymaurice,Nyoni,Nyoni,HIGH
592031,Minteh,Yankuba,Minteh,MID,12759,Yankuba,Minteh,Minteh,HIGH
592662,Yogane,Tony,Yogane,MID,13104,Tony,Yogane,Yogane,HIGH
592736,King,Maeson,King,DEF,13287,Maeson,King,King,HIGH
592740,Cresswell,Alfie,Cresswell,MID,14625,,,,MEDIUM
593001,Gonzalez,Enso,González,MID,12047,Enso,González,González,HIGH
593117,Quenda,Geovany,Quenda,MID,,,,,NONE
593174,Furo,Kaye,Furo,FWD,14356,Kaye,Furo,Furo,HIGH
596042,Morrison,Kieran,Morrison,MID,14144,,,,MEDIUM
596047,Obi,Chido,Obi-Martin,FWD,13466,Chido,Obi-Martin,Obi-Martin,HIGH
596054,Edozie,Tom,Edozie,MID,13220,Tom,Edozie,Edozie,HIGH
596777,Dorgu,Patrick,Dorgu,DEF,11944,Patrick,Dorgu,Dorgu,HIGH
597320,Harry Howell,Harry,Howell,MID,13584,Harry,Howell,Howell,HIGH
597462,Herrington,Lucas,Herrington,DEF,,,,,NONE
599303,Neave,Sean,Neave,FWD,13532,Sean,Neave,Neave,HIGH
600882,Gray,Harry,Gray,FWD,14073,,,,MEDIUM
601956,Olagunju,Saheed,Olagunju,DEF,14257,,,,MEDIUM
602903,Mayers,Ezra,Mayers,DEF,13247,Ezra,Mayers,Mayers,HIGH
604211,Tutierov,Tymur,Tutierov,MID,14277,,,,MEDIUM
604988,Simmonds,Freddie,Simmonds,DEF,13583,,,,MEDIUM
605319,Rawlings,Luke,Rawlings,MID,14256,,,,MEDIUM
606689,Donovan,Romelle,Donovan,MID,14217,Romelle,Donovan,Donovan,HIGH
606702,Jacquet,Jeremy,Jacquet,DEF,11545,Jérémy,Jacquet,Jacquet,HIGH
606745,Heaven,Ayden,Heaven,DEF,13080,Ayden,Heaven,Heaven,HIGH
606774,Rees-Dottin,Remy,Rees-Dottin,FWD,13307,Remy,Rees-Dottin,Rees-Dottin,HIGH
606775,Winterburn,Ben,Winterburn,MID,13242,Ben,Winterburn,Winterburn,HIGH
606798,A. Garcia,Andrés,García,DEF,13392,Andrés,García,A. Garcia,HIGH
606921,Esse,Romain,Esse,MID,13387,Romain,Esse,Esse,HIGH
606930,Mendy,Nobel,Mendy,DEF,,,,,NONE
607464,Kayode,Michael,Kayode,DEF,11281,Michael,Kayode,Kayode,HIGH
608181,Tzimas,Stefanos,Tzimas,FWD,14028,Stefanos,Tzimas,Tzimas,HIGH
608227,Stroud,Elliot,Stroud,MID,,,,,NONE
609640,Amougou,Mathis,Amougou,MID,12808,Mathis,Amougou,Amougou,HIGH
609873,Armstrong,Harrison,Armstrong,MID,12757,Harrison,Armstrong,Armstrong,HIGH
610799,Vuskovic,Luka,Vušković,DEF,13725,Luka,Vuskovic,Vuskovic,HIGH
611011,Johnson,Joseph,Johnson,DEF,11980,Joseph,Johnson,Johnson,HIGH
611134,Paez,Kendry,Páez Andrade,MID,13818,,,,MEDIUM
611665,Touré,Bazoumana,Touré,MID,13427,,,,MEDIUM
611695,Yalcouye,Malick,Yalcouyé,MID,,,,,NONE
611912,Emenalo,Landon,Emenalo,MID,14112,,,,MEDIUM
611917,Williams-Barnett,Luca,Williams-Barnett,MID,13249,Luca,Williams-Barnett,Williams-Barnett,HIGH
611920,Hardy,Malachi,Hardy,DEF,13225,Malachi,Hardy,Hardy,HIGH
611922,Ngumoha,Rio,Ngumoha,MID,13692,Rio,Ngumoha,Ngumoha,HIGH
611926,Nallo,Amara,Nallo,DEF,12534,Amara,Nallo,Nallo,HIGH
611975,Abdullahi,Ahmed,Abdullahi,FWD,,,,,NONE
612534,Fredrick,Benjamin,Fredrick,DEF,12397,,,,MEDIUM
612855,I.Osman,Ibrahim,Osman,MID,13792,Ibrahim,Osman,I.Osman,HIGH
613120,Brits,Spike,Brits,GK,13299,Spike,Brits,Brits,HIGH
613467,Okoduwa,Wes,Okoduwa,DEF,12500,Wesley,Okoduwa,Okoduwa,HIGH
613804,Diouf,El Hadji Malick,Diouf,DEF,13723,El,Hadji Malick Diouf,Hadji Malick Diouf,HIGH
614071,Manzambi,Johan,Manzambi,MID,13102,,,,MEDIUM
614574,Tóth.A,Alex,Tóth,MID,14374,Alex,Tóth,Tóth,HIGH
616059,Porter,Jack,Porter,GK,13378,Jack,Porter,Porter,HIGH
616065,Salmon,Marli,Salmon,DEF,14220,,,,MEDIUM
616077,Dowman,Max,Dowman,MID,13872,Max,Dowman,Dowman,HIGH
616221,Souza,João Victor,de Souza Menezes,DEF,14410,,Souza,Souza,HIGH
616222,Vitor Reis,Vitor,de Oliveira Nunes dos Reis,DEF,13380,Vitor,de Oliveira Nunes dos Reis,Vitor Reis,HIGH
616288,McAidoo,Ryan,McAidoo,MID,14097,,,,MEDIUM
617054,Deivid,Deivid Washington,de Souza Eugênio,FWD,12033,Deivid Washington,de Souza Eugênio,Deivid,HIGH
618027,Carroll,TJ,Carroll,DEF,14288,,,,MEDIUM
618873,Kone,Sékou,Koné,MID,13469,,,,MEDIUM
619146,Olabade Aluko,Olabade,Aluko,DEF,13586,Olabade,Aluko,Aluko,HIGH
619536,Ridgeon,Seth,Ridgeon,MID,14270,,,,MEDIUM
620109,Palestra,Marco,Palestra,DEF,11551,,,,MEDIUM
620408,Kayi Sanda,Joachim,Kayi-Sanda,DEF,13636,Joachim,Kayi-Sanda,Kayi Sanda,HIGH
620487,Milosavljević,Veljko,Milosavljevic,DEF,14027,Veljko,Milosavljevic,Milosavljevic,HIGH
622536,Arthur,Benjamin,Arthur,DEF,12533,Benjamin,Arthur,Arthur,HIGH
622758,Anselmino,Aarón,Anselmino,DEF,13460,,,,MEDIUM
623095,Yang,Min-Hyeok,Yang,MID,13362,Min-Hyeok,Yang,Yang,HIGH
623110,Seung soo,Seung-Soo,Park,MID,13710,,,,MEDIUM
624773,Estêvão,Estêvão,Almeida de Oliveira Gonçalves,MID,13775,,Estêvão,Estêvão,HIGH
626464,G.Nunes,Gustavo,Nunes Fernandes Gomes,MID,13588,Gustavo,Nunes Fernandes Gomes,G.Nunes,HIGH
626844,Aleksić,Milan,Aleksić,MID,14478,,,,MEDIUM
627221,Cherif,Sidiki,Cherif,FWD,,,,,NONE
628204,Konak,Yunus Emre,Konak,MID,12633,Yunus,Konak,Konak,HIGH
629068,Graham,Braiden,Graham,FWD,14283,,,,MEDIUM
629397,Andrews,Kaine,Andrews,MID,,,,,NONE
630664,Jake Evans,Jake,Evans,MID,13585,Jake,Evans,Evans,HIGH
630699,Mohamadou Kanté,Mohamadou,Kanté,MID,14219,Mohamadou,Kanté,Kanté,HIGH
631106,Casey,Ben,Casey,FWD,14285,,,,MEDIUM
631786,Kusi-Asare,Jonah,Kusi-Asare,FWD,13262,Jonah,Kusi-Asare,Kusi-Asare,HIGH
632794,Bamba,Aladji,Bamba,MID,13214,Aladji,Bamba,Bamba,HIGH
632822,Harris,Archie,Harris,DEF,13300,Archie,Harris,Harris,HIGH
636852,Steur,Sean,Steur,MID,,,,,NONE
640108,Antoñito C.,Antoñito,Cordero Campillo,MID,,,,,NONE
640419,Byfield,Jun'ai,Byfield,DEF,14134,Jun&#039;ai,Byfield,Byfield,HIGH
641221,Pedro Lima,Pedro,Cardoso de Lima,DEF,13156,Pedro,Cardoso de Lima,Pedro Lima,HIGH
643135,Fer López,Fer,López González,MID,13200,Fernando,López,López,HIGH
643426,Benamar,Dean,Benamar,DEF,14278,,,,MEDIUM
643473,Golambeckis,Airidas,Golambeckis,DEF,14179,,,,MEDIUM
643970,Lienou,Jayden,Lienou,DEF,14619,,,,MEDIUM
645618,Burrowes,Bradley,Burrowes,MID,13870,Bradley,Burrowes,Burrowes,HIGH
646243,Harriman-Annous,Andre,Harriman-Annous,MID,14000,,,,MEDIUM
647671,Mané,Mateus,Mané,FWD,13484,Mateus,Mané,Mané,HIGH
647681,Leoni,Giovanni,Leoni,DEF,13031,,,,MEDIUM
647850,Kostoulas,Charalampos,Kostoulas,FWD,14118,Charalampos,Kostoulas,Kostoulas,HIGH
647960,Pimlott,Oliver,Pimlott,MID,14282,,,,MEDIUM
649208,Monga,Jeremy,Monga,MID,13579,Jeremy,Monga,Monga,HIGH
651426,Canvot,Jaydee,Canvot,DEF,13091,Jaydee,Canvot,Canvot,HIGH
653481,Alysson,Alysson Edward Franco,da Rocha dos Santos,MID,14446,Alysson,Edward,Edward,HIGH
658013,Stevens,Charlie,Stevens,MID,14367,,,,MEDIUM
660392,Uche,Christantus,Uche,FWD,12726,Christantus,Uche,Uche,HIGH
661712,D.Leon,Diego,León Blanco,DEF,14057,,,,MEDIUM
661800,McCarthy,Cathal,McCarthy,DEF,,,,,NONE
661888,Yirenkyi,Caleb,Yirenkyi,MID,,,,,NONE
664015,Leon Routh,Leon,Routh,DEF,14265,,,,MEDIUM
666607,Alabi,Sam,Alabi,MID,14273,,,,MEDIUM
672492,Drakes-Thomas,Joél,Drakes-Thomas,MID,14263,Joél,Drakes-Thomas,Drakes-Thomas,HIGH
678552,DaCosta,Malcom,DaCosta,MID,14215,,,,MEDIUM
684268,Shepherd,George,Shepherd,MID,,,,,NONE
685628,Abbey,Jerome,Abbey,MID,14394,Jerome,Abbey,Abbey,HIGH
690838,Madjo,Brian,Madjo,FWD,,,,,NONE
699989,Jocelin.T,Djiamgone Jocelin Ta,Bi,MID,14460,Djiamgone,Jocelin Ta Bi,Jocelin Ta Bi,HIGH
700308,Yohanna,Zadok,Yohanna,MID,,,,,NONE
704232,Brierley,George,Brierley,MID,14292,,,,MEDIUM
